dataset,model,scope,repetition,half_probe_count,mean_left,mean_right,signed_model_mean_difference,absolute_model_mean_difference,sample_mae,sample_rmse,sample_spearman
refcoco,yoloworld,clean_eligible,1604,40,0.7018543956043957,0.704120879120879,-0.002266483516483513,0.002266483516483513,0.046909340659340666,0.06555710119036318,0.9671182675951109
refcoco,yoloworld,full_manifest,1605,40,0.5108999999999999,0.5126499999999999,-0.0017499999999999996,0.0017499999999999996,0.03475000000000001,0.05851281910829456,0.9857020180102565
refcoco,yoloworld,clean_eligible,1605,40,0.7017857142857142,0.7041895604395604,-0.0024038461538461527,0.0024038461538461527,0.04773351648351648,0.06857808175141163,0.9635516296330002
refcoco,yoloworld,full_manifest,1606,40,0.5117,0.5118499999999999,-0.0001499999999999988,0.0001499999999999988,0.03475,0.05898092912119984,0.986360167810211
refcoco,yoloworld,clean_eligible,1606,40,0.7028846153846153,0.7030906593406593,-0.00020604395604395447,0.00020604395604395447,0.04773351648351648,0.06912671514872341,0.9652348062945313
refcoco,yoloworld,full_manifest,1607,40,0.5107,0.51285,-0.0021500000000000013,0.0021500000000000013,0.033549999999999996,0.05553152257952235,0.9870304084819729
refcoco,yoloworld,clean_eligible,1607,40,0.701510989010989,0.7044642857142855,-0.002953296703296705,0.002953296703296705,0.04608516483516483,0.06508394832576102,0.9669346004651943
refcoco,yoloworld,full_manifest,1608,40,0.51485,0.5087,0.006149999999999998,0.006149999999999998,0.035050000000000005,0.05825590098865521,0.9861990717098662
refcoco,yoloworld,clean_eligible,1608,40,0.7072115384615385,0.6987637362637362,0.008447802197802196,0.008447802197802196,0.04814560439560439,0.06827696907079653,0.9648250853785147
refcoco,yoloworld,full_manifest,1609,40,0.51125,0.5123,-0.0010499999999999984,0.0010499999999999984,0.03345,0.05553152257952235,0.9868537106423859
refcoco,yoloworld,clean_eligible,1609,40,0.7022664835164835,0.7037087912087912,-0.0014423076923076909,0.0014423076923076909,0.0459478021978022,0.065083948325761,0.9664903988558748
refcoco,yoloworld,full_manifest,1610,40,0.51305,0.5105,0.002550000000000001,0.002550000000000001,0.03445,0.056247222153631725,0.9863343664332794
refcoco,yoloworld,clean_eligible,1610,40,0.7047390109890109,0.7012362637362637,0.003502747252747254,0.003502747252747254,0.04732142857142858,0.06592276116456622,0.9651656613490832
refcoco,yoloworld,full_manifest,1611,40,0.5123,0.51125,0.0010500000000000006,0.0010500000000000006,0.03385,0.05471517157059822,0.9872520811538499
refcoco,yoloworld,clean_eligible,1611,40,0.7037087912087913,0.7022664835164836,0.0014423076923076926,0.0014423076923076926,0.04649725274725275,0.0641271701858421,0.96750876677184
refcoco,yoloworld,full_manifest,1612,40,0.5115,0.5120500000000001,-0.000550000000000003,0.000550000000000003,0.033449999999999994,0.05664582950226786,0.9857186027940398
refcoco,yoloworld,clean_eligible,1612,40,0.7026098901098901,0.7033653846153847,-0.0007554945054945095,0.0007554945054945095,0.045947802197802194,0.06638993618293082,0.9635887212286981
refcoco,yoloworld,full_manifest,1613,40,0.5105999999999999,0.51295,-0.00235,0.00235,0.031650000000000005,0.054256336035526764,0.9873091303430265
refcoco,yoloworld,clean_eligible,1613,40,0.7013736263736264,0.7046016483516484,-0.0032280219780219783,0.0032280219780219783,0.043475274725274723,0.0635894066442095,0.9676476596671467
refcoco,yoloworld,full_manifest,1614,40,0.51505,0.5085,0.0065499999999999985,0.0065499999999999985,0.03725,0.06110441882548266,0.9845650101491482
refcoco,yoloworld,clean_eligible,1614,40,0.7074862637362637,0.698489010989011,0.008997252747252747,0.008997252747252747,0.051167582417582416,0.0716154834692015,0.9606583583607277
refcoco,yoloworld,full_manifest,1615,40,0.5104,0.51315,-0.002749999999999999,0.002749999999999999,0.03325,0.05397916264633974,0.9875822454725837
refcoco,yoloworld,clean_eligible,1615,40,0.701098901098901,0.7048763736263736,-0.003777472527472526,0.003777472527472526,0.04567307692307692,0.063264554421523,0.9683467701476357
refcoco,yoloworld,full_manifest,1616,40,0.5116999999999999,0.51185,-0.00015000000000000037,0.00015000000000000037,0.03345,0.055756165578346575,0.986029923621261
refcoco,yoloworld,clean_eligible,1616,40,0.7028846153846153,0.7030906593406594,-0.00020604395604395594,0.00020604395604395594,0.0459478021978022,0.06534723398133228,0.9643878561420968
refcoco,yoloworld,full_manifest,1617,40,0.50965,0.5139000000000001,-0.004249999999999999,0.004249999999999999,0.03495,0.05756518044790618,0.9863157893147652
refcoco,yoloworld,clean_eligible,1617,40,0.7000686813186813,0.7059065934065933,-0.0058379120879120845,0.0058379120879120845,0.04800824175824176,0.0674674321106443,0.965114942674277
refcoco,yoloworld,full_manifest,1618,40,0.51205,0.5115,0.0005499999999999998,0.0005499999999999998,0.03325,0.05507948801504967,0.986515083232616
refcoco,yoloworld,clean_eligible,1618,40,0.7033653846153846,0.7026098901098901,0.000755494505494505,0.000755494505494505,0.04567307692307692,0.0645541556446137,0.9656189146372153
refcoco,yoloworld,full_manifest,1619,40,0.5108,0.51275,-0.0019499999999999995,0.0019499999999999995,0.03475,0.05606915373001451,0.9868656957430668
refcoco,yoloworld,clean_eligible,1619,40,0.7016483516483517,0.7043269230769231,-0.0026785714285714277,0.0026785714285714277,0.04773351648351648,0.06571406175308228,0.966522900734411
refcoco,yoloworld,full_manifest,1620,40,0.50925,0.5143,-0.005049999999999998,0.005049999999999998,0.03465,0.05812701609406765,0.9859617983761152
refcoco,yoloworld,clean_eligible,1620,40,0.6995192307692307,0.7064560439560439,-0.006936813186813186,0.006936813186813186,0.047596153846153844,0.06812591364444304,0.9642201323941708
refcoco,yoloworld,full_manifest,1621,40,0.50915,0.5144000000000001,-0.005250000000000002,0.005250000000000002,0.03705,0.061552822843473236,0.9835719729023897
refcoco,yoloworld,clean_eligible,1621,40,0.6993818681318681,0.7065934065934065,-0.007211538461538464,0.007211538461538464,0.050892857142857136,0.07214102108424113,0.9581202486087261
refcoco,yoloworld,full_manifest,1622,40,0.5120500000000001,0.5115,0.0005500000000000002,0.0005500000000000002,0.03465,0.05786838515113412,0.9853771338684935
refcoco,yoloworld,clean_eligible,1622,40,0.7033653846153846,0.7026098901098901,0.0007554945054945053,0.0007554945054945053,0.047596153846153844,0.06782279350396384,0.9627177846351721
refcoco,yoloworld,full_manifest,1623,40,0.51205,0.5115,0.0005499999999999998,0.0005499999999999998,0.03584999999999999,0.061308645393614754,0.9844061703852454
refcoco,yoloworld,clean_eligible,1623,40,0.7033653846153846,0.7026098901098902,0.0007554945054945058,0.0007554945054945058,0.04924450549450549,0.0718548406989267,0.9602555346191566
refcoco,yoloworld,full_manifest,1624,40,0.5115,0.51205,-0.000549999999999998,0.000549999999999998,0.03475,0.0584700778176325,0.984924457047372
refcoco,yoloworld,clean_eligible,1624,40,0.7026098901098901,0.7033653846153847,-0.0007554945054945031,0.0007554945054945031,0.04773351648351648,0.0685279881861066,0.9615659349842135
refcoco,yoloworld,full_manifest,1625,40,0.5129,0.5106499999999999,0.0022500000000000007,0.0022500000000000007,0.03145,0.05233306793987908,0.9881978683499085
refcoco,yoloworld,clean_eligible,1625,40,0.7045329670329672,0.7014423076923076,0.003090659340659342,0.003090659340659342,0.04320054945054945,0.06133530166852716,0.9699174602247014
refcoco,yoloworld,full_manifest,1626,40,0.5116499999999999,0.5119,-0.00024999999999999865,0.00024999999999999865,0.03375,0.05651327277728658,0.9867999846210408
refcoco,yoloworld,clean_eligible,1626,40,0.7028159340659341,0.7031593406593407,-0.0003434065934065911,0.0003434065934065911,0.04635989010989011,0.06623457730497893,0.9663547698313706
refcoco,yoloworld,full_manifest,1627,40,0.5121,0.51145,0.0006499999999999999,0.0006499999999999999,0.03345,0.05566641716510952,0.9859939968231745
refcoco,yoloworld,clean_eligible,1627,40,0.7034340659340658,0.7025412087912088,0.000892857142857143,0.000892857142857143,0.0459478021978022,0.06524204721860531,0.9642901334815815
refcoco,yoloworld,full_manifest,1628,40,0.5102000000000001,0.51335,-0.0031499999999999987,0.0031499999999999987,0.034050000000000004,0.05791157051919763,0.9857258126418923
refcoco,yoloworld,clean_eligible,1628,40,0.7008241758241759,0.705151098901099,-0.0043269230769230746,0.0043269230769230746,0.04677197802197803,0.06787340753601112,0.9636078359324888
refcoco,yoloworld,full_manifest,1629,40,0.5126000000000001,0.51095,0.0016500000000000002,0.0016500000000000002,0.031549999999999995,0.05276125472351846,0.988258881396005
refcoco,yoloworld,clean_eligible,1629,40,0.7041208791208792,0.7018543956043957,0.0022664835164835162,0.0022664835164835162,0.04333791208791209,0.06183714431943326,0.9700816232279287
refcoco,yoloworld,full_manifest,1630,40,0.5119,0.51165,0.00024999999999999887,0.00024999999999999887,0.03475,0.05597990710960496,0.9852294499740167
refcoco,yoloworld,clean_eligible,1630,40,0.7031593406593406,0.702815934065934,0.00034340659340659143,0.00034340659340659143,0.04773351648351648,0.06560946310062024,0.9623451802750661
refcoco,yoloworld,full_manifest,1631,40,0.5129,0.5106499999999999,0.0022500000000000003,0.0022500000000000003,0.033549999999999996,0.055215486957917885,0.9864502574348741
refcoco,yoloworld,clean_eligible,1631,40,0.704532967032967,0.7014423076923078,0.0030906593406593405,0.0030906593406593405,0.04608516483516483,0.06471354886415523,0.9654632353184727
refcoco,yoloworld,full_manifest,1632,40,0.512,0.51155,0.00045000000000000075,0.00045000000000000075,0.03625,0.061186191252602086,0.984815428524747
refcoco,yoloworld,clean_eligible,1632,40,0.7032967032967032,0.7026785714285715,0.0006181318681318692,0.0006181318681318692,0.04979395604395604,0.07171132223201393,0.9613000541581769
refcoco,yoloworld,full_manifest,1633,40,0.51225,0.5113,0.0009499999999999993,0.0009499999999999993,0.03785,0.06295831954555331,0.9839761481151887
refcoco,yoloworld,clean_eligible,1633,40,0.7036401098901099,0.7023351648351649,0.0013049450549450546,0.0013049450549450546,0.051991758241758244,0.07378828862672951,0.9591574323296935
refcoco,yoloworld,full_manifest,1634,40,0.5123499999999999,0.5112,0.0011499999999999985,0.0011499999999999985,0.03275,0.05425633603552677,0.9871258760543165
refcoco,yoloworld,clean_eligible,1634,40,0.7037774725274726,0.7021978021978023,0.001579670329670327,0.001579670329670327,0.044986263736263736,0.06358940664420952,0.9671837174100434
refcoco,yoloworld,full_manifest,1635,40,0.51095,0.5126,-0.0016500000000000015,0.0016500000000000015,0.031450000000000006,0.05185315805233082,0.9879726661351362
refcoco,yoloworld,clean_eligible,1635,40,0.7018543956043956,0.704120879120879,-0.002266483516483519,0.002266483516483519,0.04320054945054946,0.06077283860482339,0.9693418952240415
refcoco,yoloworld,full_manifest,1636,40,0.51155,0.512,-0.00044999999999999907,0.00044999999999999907,0.03325,0.05580098565437711,0.9863123004963842
refcoco,yoloworld,clean_eligible,1636,40,0.7026785714285714,0.7032967032967034,-0.000618131868131868,0.000618131868131868,0.04567307692307692,0.0653997639206681,0.9651101140246682
refcoco,yoloworld,full_manifest,1637,40,0.5144,0.5091499999999999,0.0052499999999999995,0.0052499999999999995,0.03415000000000001,0.056601678420343686,0.985991498660539
refcoco,yoloworld,clean_eligible,1637,40,0.7065934065934065,0.6993818681318682,0.007211538461538459,0.007211538461538459,0.046909340659340666,0.06633819031678129,0.9642814580147875
refcoco,yoloworld,full_manifest,1638,40,0.51255,0.511,0.0015500000000000012,0.0015500000000000012,0.03385,0.05444033431197865,0.9863662705382172
refcoco,yoloworld,clean_eligible,1638,40,0.7040521978021977,0.7019230769230769,0.0021291208791208815,0.0021291208791208815,0.046497252747252756,0.06380505595041168,0.9652448029649146
refcoco,yoloworld,full_manifest,1639,40,0.51135,0.5122000000000001,-0.0008500000000000005,0.0008500000000000005,0.03595,0.05944535305639963,0.9859988527593344
refcoco,yoloworld,clean_eligible,1639,40,0.7024038461538462,0.7035714285714285,-0.0011675824175824184,0.0011675824175824184,0.04938186813186814,0.06967102839632984,0.9643133509950751
refcoco,yoloworld,full_manifest,1640,40,0.5126499999999999,0.5109,0.0017499999999999996,0.0017499999999999996,0.03485,0.058298799301529355,0.9852722463798085
refcoco,yoloworld,clean_eligible,1640,40,0.7041895604395606,0.7017857142857142,0.002403846153846154,0.002403846153846154,0.047870879120879124,0.06832724666897268,0.9624562256278921
refcoco,yoloworld,full_manifest,1641,40,0.51075,0.5127999999999999,-0.0020499999999999997,0.0020499999999999997,0.03515000000000001,0.05898092912119984,0.9855378425550058
refcoco,yoloworld,clean_eligible,1641,40,0.7015796703296703,0.7043956043956043,-0.0028159340659340646,0.0028159340659340646,0.04828296703296703,0.06912671514872341,0.9631349808441856
refcoco,yoloworld,full_manifest,1642,40,0.5105,0.51305,-0.0025499999999999993,0.0025499999999999993,0.03475,0.05691001669302162,0.9865851220542096
refcoco,yoloworld,clean_eligible,1642,40,0.7012362637362637,0.704739010989011,-0.0035027472527472524,0.0035027472527472524,0.04773351648351648,0.06669956834629755,0.9658097429124521
refcoco,yoloworld,full_manifest,1643,40,0.5121,0.5114500000000001,0.0006499999999999999,0.0006499999999999999,0.03135,0.05489763200721867,0.9869450992383387
refcoco,yoloworld,clean_eligible,1643,40,0.703434065934066,0.7025412087912087,0.000892857142857143,0.000892857142857143,0.04306318681318681,0.06434101711596175,0.9667203763572593
refcoco,yoloworld,full_manifest,1644,40,0.51035,0.5132000000000001,-0.0028500000000000014,0.0028500000000000014,0.03415000000000001,0.05629165124598851,0.9868048596346948
refcoco,yoloworld,clean_eligible,1644,40,0.7010302197802198,0.704945054945055,-0.0039148351648351665,0.0039148351648351665,0.04690934065934066,0.06597483286396845,0.9663623122267233
refcoco,yoloworld,full_manifest,1645,40,0.51185,0.5117,0.00014999999999999958,0.00014999999999999958,0.03345,0.05633604529961257,0.9863316384032458
refcoco,yoloworld,clean_eligible,1645,40,0.7030906593406594,0.7028846153846153,0.000206043956043956,0.000206043956043956,0.0459478021978022,0.06602686349734253,0.9651585985641378
refcoco,yoloworld,full_manifest,1646,40,0.5133499999999999,0.5102000000000001,0.00315,0.00315,0.03445,0.05704165144874401,0.9865410930411601
refcoco,yoloworld,clean_eligible,1646,40,0.7051510989010987,0.7008241758241758,0.004326923076923078,0.004326923076923078,0.04732142857142858,0.06685384665961125,0.9656923401041506
refcoco,yoloworld,full_manifest,1647,40,0.5124000000000001,0.51115,0.00125,0.00125,0.03415,0.058341666071513594,0.9861449369665858
refcoco,yoloworld,clean_eligible,1647,40,0.7038461538461538,0.7021291208791208,0.001717032967032967,0.001717032967032967,0.04690934065934066,0.06837748729831164,0.9646861239882668
refcoco,yoloworld,full_manifest,1648,40,0.5119999999999999,0.5115500000000001,0.0004500000000000002,0.0004500000000000002,0.033549999999999996,0.05571130944431301,0.9858987928094852
refcoco,yoloworld,clean_eligible,1648,40,0.7032967032967034,0.7026785714285714,0.0006181318681318678,0.0006181318681318678,0.04608516483516483,0.06529466178136507,0.9640574563632008
refcoco,yoloworld,full_manifest,1649,40,0.5117,0.51185,-0.00014999999999999725,0.00014999999999999725,0.03575,0.058341666071513594,0.9848975730843945
refcoco,yoloworld,clean_eligible,1649,40,0.7028846153846153,0.7030906593406594,-0.00020604395604395165,0.00020604395604395165,0.049107142857142856,0.06837748729831163,0.9614860523394009
refcoco,yoloworld,full_manifest,1650,40,0.5112000000000001,0.51235,-0.0011499999999999995,0.0011499999999999995,0.03605,0.05889609494694873,0.9852112368348696
refcoco,yoloworld,clean_eligible,1650,40,0.7021978021978023,0.7037774725274724,-0.001579670329670328,0.001579670329670328,0.04951923076923077,0.06902728796292437,0.9623044859578265
refcoco,yoloworld,full_manifest,1651,40,0.51065,0.5129,-0.002249999999999998,0.002249999999999998,0.03595,0.05982265457165872,0.9840746346988547
refcoco,yoloworld,clean_eligible,1651,40,0.7014423076923076,0.7045329670329672,-0.003090659340659337,0.003090659340659337,0.04938186813186812,0.07011323259282362,0.9593974683656328
refcoco,yoloworld,full_manifest,1652,40,0.51255,0.511,0.0015499999999999993,0.0015499999999999993,0.03365,0.05756518044790618,0.9865086295318258
refcoco,yoloworld,clean_eligible,1652,40,0.7040521978021977,0.7019230769230769,0.0021291208791208785,0.0021291208791208785,0.04622252747252747,0.0674674321106443,0.965610428898965
refcoco,yoloworld,full_manifest,1653,40,0.50995,0.5136000000000001,-0.0036499999999999996,0.0036499999999999996,0.03565000000000001,0.05782516753110189,0.9857736704496236
refcoco,yoloworld,clean_eligible,1653,40,0.7004807692307692,0.7054945054945053,-0.005013736263736263,0.005013736263736263,0.048969780219780226,0.06777214167202618,0.9637310246915555
refcoco,yoloworld,full_manifest,1654,40,0.5123,0.51125,0.0010500000000000012,0.0010500000000000012,0.03345,0.05633604529961257,0.9860059641446891
refcoco,yoloworld,clean_eligible,1654,40,0.7037087912087912,0.7022664835164835,0.0014423076923076941,0.0014423076923076941,0.0459478021978022,0.06602686349734253,0.9643292089538716
refcoco,yoloworld,full_manifest,1655,40,0.51195,0.5116,0.00035000000000000157,0.00035000000000000157,0.03475,0.05868347297152751,0.9847675200248861
refcoco,yoloworld,clean_eligible,1655,40,0.7032280219780219,0.7027472527472528,0.0004807692307692325,0.0004807692307692325,0.04773351648351648,0.06877809116408963,0.9611732469282214
refcoco,yoloworld,full_manifest,1656,40,0.5124500000000001,0.5111,0.001350000000000001,0.001350000000000001,0.03135,0.05351401685539967,0.9866301579791279
refcoco,yoloworld,clean_eligible,1656,40,0.7039148351648352,0.7020604395604396,0.001854395604395606,0.001854395604395606,0.04306318681318682,0.06271939514593972,0.965913702088137
refcoco,yoloworld,full_manifest,1657,40,0.5116,0.51195,-0.00034999999999999853,0.00034999999999999853,0.03425,0.05642472862141208,0.9873067788052733
refcoco,yoloworld,clean_eligible,1657,40,0.7027472527472528,0.7032280219780219,-0.00048076923076923,0.00048076923076923,0.047046703296703296,0.06613080195365066,0.9676493441194264
refcoco,yoloworld,full_manifest,1658,40,0.51375,0.5097999999999999,0.003949999999999999,0.003949999999999999,0.03565,0.05838450136808569,0.9863984048066942
refcoco,yoloworld,clean_eligible,1658,40,0.7057005494505495,0.7002747252747252,0.005425824175824174,0.005425824175824174,0.04896978021978022,0.06842769104024263,0.965336295686239
refcoco,yoloworld,full_manifest,1659,40,0.5131,0.5104500000000001,0.0026500000000000013,0.0026500000000000013,0.033549999999999996,0.056113723811559685,0.9864074568747273
refcoco,yoloworld,clean_eligible,1659,40,0.7048076923076921,0.7011675824175825,0.0036401098901098906,0.0036401098901098906,0.04608516483516483,0.06576629869436203,0.9653542953160111
refcoco,yoloworld,full_manifest,1660,40,0.5139,0.5096499999999999,0.004250000000000002,0.004250000000000002,0.03405,0.05655749287229765,0.9859821434896764
refcoco,yoloworld,clean_eligible,1660,40,0.7059065934065933,0.7000686813186813,0.005837912087912091,0.005837912087912091,0.046771978021978015,0.06628640405571389,0.9642586742620199
refcoco,yoloworld,full_manifest,1661,40,0.5125,0.51105,0.0014499999999999995,0.0014499999999999995,0.032350000000000004,0.05444033431197865,0.9883946434564208
refcoco,yoloworld,clean_eligible,1661,40,0.7039835164835165,0.7019917582417582,0.001991758241758241,0.001991758241758241,0.04443681318681319,0.06380505595041168,0.9704208752243768
refcoco,yoloworld,full_manifest,1662,40,0.51245,0.5111,0.0013500000000000007,0.0013500000000000007,0.03525,0.05615825852000755,0.9862574893915299
refcoco,yoloworld,clean_eligible,1662,40,0.7039148351648349,0.7020604395604396,0.0018543956043956054,0.0018543956043956054,0.04842032967032967,0.06581849417773226,0.9649669569041123
refcoco,yoloworld,full_manifest,1663,40,0.51375,0.5097999999999999,0.003950000000000002,0.003950000000000002,0.03155,0.05266640295292627,0.9883434558069129
refcoco,yoloworld,clean_eligible,1663,40,0.7057005494505495,0.7002747252747253,0.005425824175824179,0.005425824175824179,0.043337912087912094,0.06172597632963091,0.9702891461987734
refcoco,yoloworld,full_manifest,1664,40,0.51275,0.5107999999999999,0.001950000000000003,0.001950000000000003,0.03465,0.05782516753110189,0.9868302162228659
refcoco,yoloworld,clean_eligible,1664,40,0.7043269230769231,0.7016483516483516,0.0026785714285714316,0.0026785714285714316,0.047596153846153844,0.06777214167202618,0.9664359425339144
refcoco,yoloworld,full_manifest,1665,40,0.51215,0.5114000000000001,0.0007500000000000007,0.0007500000000000007,0.03385,0.05651327277728657,0.9855968043460731
refcoco,yoloworld,clean_eligible,1665,40,0.7035027472527472,0.7024725274725274,0.0010302197802197807,0.0010302197802197807,0.04649725274725275,0.06623457730497893,0.9632952192467105
refcoco,yoloworld,full_manifest,1666,40,0.5103,0.51325,-0.002950000000000002,0.002950000000000002,0.03435,0.05682209077462744,0.9858019315957506
refcoco,yoloworld,clean_eligible,1666,40,0.7009615384615384,0.7050137362637363,-0.004052197802197805,0.004052197802197805,0.047184065934065926,0.06659651758047229,0.9638077302579523
refcoco,yoloworld,full_manifest,1667,40,0.51305,0.5105000000000001,0.0025500000000000006,0.0025500000000000006,0.03415000000000001,0.053932828592611386,0.9862317267925367
refcoco,yoloworld,clean_eligible,1667,40,0.7047390109890109,0.7012362637362638,0.003502747252747255,0.003502747252747255,0.04690934065934066,0.06321025007295664,0.9649020306300883
refcoco,yoloworld,full_manifest,1668,40,0.5119,0.5116499999999999,0.0002499999999999968,0.0002499999999999968,0.032650000000000005,0.05337368265353254,0.9878137727512188
refcoco,yoloworld,clean_eligible,1668,40,0.7031593406593406,0.702815934065934,0.0003434065934065888,0.0003434065934065888,0.0448489010989011,0.06255492092448149,0.968940176941723
refcoco,yoloworld,full_manifest,1669,40,0.51195,0.5116,0.00035000000000000054,0.00035000000000000054,0.03505,0.0592347026665957,0.9854401476122887
refcoco,yoloworld,clean_eligible,1669,40,0.7032280219780219,0.7027472527472528,0.0004807692307692312,0.0004807692307692312,0.0481456043956044,0.0694241423314796,0.962888068405487
refcoco,yoloworld,full_manifest,1670,40,0.5083499999999999,0.5151999999999999,-0.006850000000000002,0.006850000000000002,0.03545,0.05838450136808569,0.9852522442353956
refcoco,yoloworld,clean_eligible,1670,40,0.698282967032967,0.7076923076923076,-0.009409340659340662,0.009409340659340662,0.048695054945054946,0.06842769104024263,0.9624097271878193
refcoco,yoloworld,full_manifest,1671,40,0.51095,0.5126,-0.00165,0.00165,0.03535,0.0587260589517124,0.9855568906357425
refcoco,yoloworld,clean_eligible,1671,40,0.7018543956043956,0.7041208791208792,-0.0022664835164835154,0.0022664835164835154,0.04855769230769231,0.06882800270270784,0.9631858481434081
refcoco,yoloworld,full_manifest,1672,40,0.51225,0.5113,0.0009499999999999996,0.0009499999999999996,0.031650000000000005,0.05471517157059823,0.9870271938144185
refcoco,yoloworld,clean_eligible,1672,40,0.7036401098901099,0.7023351648351648,0.001304945054945054,0.001304945054945054,0.04347527472527473,0.0641271701858421,0.9669308805401795
refcoco,yoloworld,full_manifest,1673,40,0.5125,0.51105,0.0014499999999999997,0.0014499999999999997,0.03105,0.05107592387808565,0.9877879023145072
refcoco,yoloworld,clean_eligible,1673,40,0.7039835164835165,0.7019917582417583,0.001991758241758241,0.001991758241758241,0.04265109890109891,0.05986190610227678,0.9688728038126925
refcoco,yoloworld,full_manifest,1674,40,0.5117999999999999,0.51175,4.999999999999938e-05,4.999999999999938e-05,0.032549999999999996,0.053138968751755056,0.9869002116500408
refcoco,yoloworld,clean_eligible,1674,40,0.703021978021978,0.7029532967032966,6.868131868131752e-05,6.868131868131752e-05,0.044711538461538455,0.06227983198859381,0.9666063162077286
refcoco,yoloworld,full_manifest,1675,40,0.51105,0.5125,-0.0014500000000000003,0.0014500000000000003,0.03435,0.055666417165109526,0.9862155909920423
refcoco,yoloworld,clean_eligible,1675,40,0.7019917582417582,0.7039835164835165,-0.0019917582417582425,0.0019917582417582425,0.04718406593406593,0.06524204721860531,0.9648503039726735
refcoco,yoloworld,full_manifest,1676,40,0.51,0.51355,-0.003549999999999999,0.003549999999999999,0.03495,0.05769532043415653,0.9852241179929879
refcoco,yoloworld,clean_eligible,1676,40,0.7005494505494505,0.7054258241758241,-0.004876373626373625,0.004876373626373625,0.04800824175824176,0.06761995852711529,0.9623305072387724
refcoco,yoloworld,full_manifest,1677,40,0.51115,0.5124,-0.0012499999999999996,0.0012499999999999996,0.03495,0.05821297106315739,0.9848433314427845
refcoco,yoloworld,clean_eligible,1677,40,0.7021291208791209,0.7038461538461538,-0.0017170329670329661,0.0017170329670329661,0.04800824175824176,0.06822665442205395,0.9613572686687042
refcoco,yoloworld,full_manifest,1678,40,0.5125,0.51105,0.001450000000000001,0.001450000000000001,0.03385,0.05606915373001452,0.9858207883790914
refcoco,yoloworld,clean_eligible,1678,40,0.7039835164835165,0.7019917582417583,0.0019917582417582434,0.0019917582417582434,0.04649725274725275,0.0657140617530823,0.9638481401249852
refcoco,yoloworld,full_manifest,1679,40,0.5134500000000001,0.5101,0.0033499999999999997,0.0033499999999999997,0.03315,0.05342050168240654,0.9882054635795955
refcoco,yoloworld,clean_eligible,1679,40,0.7052884615384616,0.7006868131868133,0.004601648351648351,0.004601648351648351,0.045535714285714284,0.06260979367268561,0.9699326926675145
refcoco,yoloworld,full_manifest,1680,40,0.51045,0.5131,-0.0026499999999999974,0.0026499999999999974,0.03325,0.05743474558139872,0.9863832595118366
refcoco,yoloworld,clean_eligible,1680,40,0.7011675824175825,0.7048076923076921,-0.003640109890109887,0.003640109890109887,0.04567307692307692,0.0673145600891813,0.9652957629333081
refcoco,yoloworld,full_manifest,1681,40,0.5147,0.50885,0.005849999999999999,0.005849999999999999,0.03275,0.05457792594080504,0.9864180925659495
refcoco,yoloworld,clean_eligible,1681,40,0.7070054945054945,0.6989697802197803,0.008035714285714285,0.008035714285714285,0.044986263736263736,0.06396631582668773,0.9653806493783827
refcoco,yoloworld,full_manifest,1682,40,0.51455,0.509,0.005550000000000001,0.005550000000000001,0.03185,0.05379358697837503,0.9887627886658831
refcoco,yoloworld,clean_eligible,1682,40,0.7067994505494505,0.6991758241758241,0.007623626373626374,0.007623626373626374,0.043750000000000004,0.06304705638395276,0.9713643224051176
refcoco,yoloworld,full_manifest,1683,40,0.5094000000000001,0.5141499999999999,-0.004749999999999998,0.004749999999999998,0.03725,0.06032205235235287,0.9852597613020838
refcoco,yoloworld,clean_eligible,1683,40,0.6997252747252748,0.7062499999999999,-0.006524725274725272,0.006524725274725272,0.051167582417582416,0.07069853581958375,0.9624245421087466
refcoco,yoloworld,full_manifest,1684,40,0.5124,0.51115,0.00125,0.00125,0.03115,0.05107592387808565,0.9872695368637721
refcoco,yoloworld,clean_eligible,1684,40,0.7038461538461538,0.7021291208791208,0.0017170329670329664,0.0017170329670329664,0.04278846153846154,0.05986190610227678,0.9675399774906104
refcoco,yoloworld,full_manifest,1685,40,0.511,0.51255,-0.0015499999999999984,0.0015499999999999984,0.03225,0.05280861672113747,0.9877572996622082
refcoco,yoloworld,clean_eligible,1685,40,0.7019230769230769,0.7040521978021977,-0.0021291208791208763,0.0021291208791208763,0.04429945054945055,0.061892653436821966,0.968789419398001
refcoco,yoloworld,full_manifest,1686,40,0.5154,0.50815,0.00725,0.00725,0.03405,0.05664582950226786,0.986980905521415
refcoco,yoloworld,clean_eligible,1686,40,0.7079670329670331,0.6980082417582417,0.009958791208791208,0.009958791208791208,0.046771978021978015,0.06638993618293082,0.9668114911320023
refcoco,yoloworld,full_manifest,1687,40,0.5107,0.51285,-0.0021499999999999974,0.0021499999999999974,0.03565000000000001,0.05957138574852863,0.9852544896222886
refcoco,yoloworld,clean_eligible,1687,40,0.7015109890109891,0.7044642857142858,-0.0029532967032967,0.0029532967032967,0.048969780219780226,0.06981874098984164,0.962419949387273
refcoco,yoloworld,full_manifest,1688,40,0.5124000000000001,0.51115,0.0012500000000000018,0.0012500000000000018,0.034050000000000004,0.05606915373001451,0.9864731013073078
refcoco,yoloworld,clean_eligible,1688,40,0.703846153846154,0.7021291208791209,0.0017170329670329694,0.0017170329670329694,0.04677197802197803,0.06571406175308228,0.9655193791513562
