dataset,model,setting_index,setting_id,tracked_candidate_count,exposed_candidate_count,duplicate_iou_threshold,match_iou_threshold,birth_duplicate_iou_threshold,sample_count,eligible_count,clean_eligibility,reference_probe_count,coverage,conditional_ranking,full_manifest_operational,eligible_only_operational,winner_missing_share,competitor_missing_share,threatening_birth_share,ranking_reversal_share
RefCOCO,groundingdino,16,kt2_ke15_match0.25_birth0.70_dup0.70,2,15,0.7,0.25,0.7,500,499,0.998,39920,0.9651553106212425,0.9309610942407018,0.8967249989509583,0.8985220196251879,0.0014811157738829918,0.027647494445815848,0.31424339669217477,0.6566279930881264
RefCOCO,groundingdino,17,kt2_ke15_match0.25_birth0.85_dup0.70,2,15,0.7,0.25,0.85,500,499,0.998,39920,0.9651553106212425,0.9309610942407018,0.8967249989509583,0.8985220196251879,0.0014811157738829918,0.027647494445815848,0.31424339669217477,0.6566279930881264
RefCOCO,groundingdino,18,kt2_ke20_match0.10_birth0.50_dup0.70,2,20,0.7,0.1,0.5,500,499,0.998,39920,0.9716182364729459,0.9293062108438395,0.9011250138282776,0.9029308617234469,0.0,0.01858064516129032,0.27380645161290323,0.7076129032258065
RefCOCO,groundingdino,19,kt2_ke20_match0.10_birth0.70_dup0.70,2,20,0.7,0.1,0.7,500,499,0.998,39920,0.9659569138276554,0.9310183864526335,0.8975250124931335,0.8993236717575777,0.0,0.017914904205026127,0.320228912664842,0.6618561831301318
RefCOCO,groundingdino,20,kt2_ke20_match0.10_birth0.85_dup0.70,2,20,0.7,0.1,0.85,500,499,0.998,39920,0.9659569138276554,0.9310183864526335,0.8975250124931335,0.8993236717575777,0.0,0.017914904205026127,0.320228912664842,0.6618561831301318
RefCOCO,groundingdino,21,kt2_ke20_match0.15_birth0.50_dup0.70,2,20,0.7,0.15,0.5,500,499,0.998,39920,0.9710170340681362,0.9292624409875396,0.9005250334739685,0.9023296837816257,0.00025647601949217746,0.026160553988202103,0.27032572454475506,0.7032572454475506
RefCOCO,groundingdino,22,kt2_ke20_match0.15_birth0.70_dup0.70,2,20,0.7,0.15,0.7,500,499,0.998,39920,0.9653807615230461,0.9309772172920234,0.8969500064849854,0.8987475072214742,0.00024740227610094015,0.025235032162295893,0.3164275111331024,0.6580900544285008
RefCOCO,groundingdino,23,kt2_ke20_match0.15_birth0.85_dup0.70,2,20,0.7,0.15,0.85,500,499,0.998,39920,0.9653807615230461,0.9309772172920234,0.8969500064849854,0.8987475072214742,0.00024740227610094015,0.025235032162295893,0.3164275111331024,0.6580900544285008
RefCOCO,groundingdino,24,kt2_ke20_match0.25_birth0.50_dup0.70,2,20,0.7,0.25,0.5,500,499,0.998,39920,0.9707915831663326,0.9292460133147546,0.9002999663352966,0.9021041961853394,0.00127942681678608,0.028147389969293755,0.268935516888434,0.7016376663254862
RefCOCO,groundingdino,25,kt2_ke20_match0.25_birth0.70_dup0.70,2,20,0.7,0.25,0.7,500,499,0.998,39920,0.9651553106212425,0.9309610942407018,0.8967249989509583,0.8985220196251879,0.0012342631449024932,0.02715378918785485,0.31498395457911627,0.6566279930881264
